state,name,count,total_per_year,percentage
ND,Paityn,8,7416,0.0010787486515641855
ND,Aaron,8,7416,0.0010787486515641855
ND,Brynn,8,7416,0.0010787486515641855
ND,Alaina,8,7416,0.0010787486515641855
ND,Anastasia,8,7416,0.0010787486515641855
ND,Kamden,8,7416,0.0010787486515641855
ND,Taylor,8,7416,0.0010787486515641855
ND,Felix,8,7416,0.0010787486515641855
ND,Alayna,8,7416,0.0010787486515641855
ND,Cullen,8,7416,0.0010787486515641855
ND,Keegan,8,7416,0.0010787486515641855
ND,Dakota,8,7416,0.0010787486515641855
ND,Theo,8,7416,0.0010787486515641855
ND,Kade,8,7416,0.0010787486515641855
ND,Mary,8,7416,0.0010787486515641855
ND,Kamryn,8,7416,0.0010787486515641855
ND,Milo,8,7416,0.0010787486515641855
ND,Rose,8,7416,0.0010787486515641855
ND,Jett,8,7416,0.0010787486515641855
ND,Freya,8,7416,0.0010787486515641855
ND,Genevieve,8,7416,0.0010787486515641855
ND,Zayden,8,7416,0.0010787486515641855
ND,Keira,8,7416,0.0010787486515641855
ND,Drew,8,7416,0.0010787486515641855
ND,Allison,8,7416,0.0010787486515641855
ND,Jenna,8,7416,0.0010787486515641855
ND,Mackenzie,8,7416,0.0010787486515641855
ND,Bryson,8,7416,0.0010787486515641855
ND,Marcus,8,7416,0.0010787486515641855
ND,Barrett,8,7416,0.0010787486515641855
ND,Preston,8,7416,0.0010787486515641855
FL,Brantley,197,182711,0.0010782054720295986
TN,Everly,72,66781,0.0010781509710845899
TN,Blake,72,66781,0.0010781509710845899
TN,Justin,72,66781,0.0010781509710845899
TN,Dominic,72,66781,0.0010781509710845899
TX,Eduardo,383,355286,0.0010780047623604645
AR,Claire,28,26011,0.0010764676483026412
AR,Allie,28,26011,0.0010764676483026412
AR,Brooklynn,28,26011,0.0010764676483026412
AR,Steven,28,26011,0.0010764676483026412
AR,Victoria,28,26011,0.0010764676483026412
AR,Wesley,28,26011,0.0010764676483026412
AR,Callie,28,26011,0.0010764676483026412
AR,Melanie,28,26011,0.0010764676483026412
AR,London,28,26011,0.0010764676483026412
AR,Max,28,26011,0.0010764676483026412
AR,Waylon,28,26011,0.0010764676483026412
NV,Valeria,26,24158,0.0010762480337776306
NV,Kennedy,26,24158,0.0010762480337776306
NV,King,26,24158,0.0010762480337776306
NV,Jade,26,24158,0.0010762480337776306
NV,Stephanie,26,24158,0.0010762480337776306
NV,Eden,26,24158,0.0010762480337776306
NV,Nora,26,24158,0.0010762480337776306
NV,Easton,26,24158,0.0010762480337776306
NV,Maddox,26,24158,0.0010762480337776306
NV,Richard,26,24158,0.0010762480337776306
NV,Carson,26,24158,0.0010762480337776306
NV,Trinity,26,24158,0.0010762480337776306
NV,Emmanuel,26,24158,0.0010762480337776306
CA,Max,460,427638,0.0010756761560011038
PA,Everett,120,111578,0.0010754808295542133
IN,Keegan,71,66111,0.0010739513847922433
KY,Reese,43,40067,0.0010732023860034441
KY,Ivy,43,40067,0.0010732023860034441
KY,Julia,43,40067,0.0010732023860034441
KY,Kevin,43,40067,0.0010732023860034441
KY,Paxton,43,40067,0.0010732023860034441
OH,Colin,120,111850,0.0010728654447921323
OH,Zayden,120,111850,0.0010728654447921323
FL,Julia,196,182711,0.0010727323478060982
FL,Leo,196,182711,0.0010727323478060982
TX,Emiliano,381,355286,0.001072375494671898
OK,Luis,39,36378,0.0010720765297707407
OK,Bailey,39,36378,0.0010720765297707407
OK,Carlos,39,36378,0.0010720765297707407
OK,Elias,39,36378,0.0010720765297707407
OK,Jax,39,36378,0.0010720765297707407
OK,Dominic,39,36378,0.0010720765297707407
OK,Miles,39,36378,0.0010720765297707407
OK,August,39,36378,0.0010720765297707407
MI,Karter,95,88627,0.0010719081092669276
MI,King,95,88627,0.0010719081092669276
IL,Lydia,133,124106,0.0010716645448245854
NY,Autumn,206,192479,0.0010702466243070674
GA,Stella,110,102801,0.0010700285016682718
GA,Mckenzie,110,102801,0.0010700285016682718
TX,Roman,380,355286,0.001069560860827615
AZ,Isabelle,71,66488,0.0010678618698110938
AZ,Valeria,71,66488,0.0010678618698110938
AZ,Charlie,71,66488,0.0010678618698110938
AZ,Micah,71,66488,0.0010678618698110938
AZ,Theodore,71,66488,0.0010678618698110938
FL,Emmanuel,195,182711,0.0010672592235825976
PA,Jameson,119,111578,0.0010665184893079282
PA,Ezra,119,111578,0.0010665184893079282
PA,Bella,119,111578,0.0010665184893079282
CA,Blake,456,427638,0.0010663224502967463
CO,Colin,54,50653,0.0010660770339367856
CO,Isla,54,50653,0.0010660770339367856
CO,Elena,54,50653,0.0010660770339367856
MN,Faith,56,52542,0.0010658140154543032
MN,Alexa,56,52542,0.0010658140154543032
MN,Brooks,56,52542,0.0010658140154543032
MN,Adrian,56,52542,0.0010658140154543032
MN,Jeremiah,56,52542,0.0010658140154543032
MD,Gabrielle,55,51607,0.0010657468948010928
MD,Hudson,55,51607,0.0010657468948010928
MD,Kimberly,55,51607,0.0010657468948010928
MD,Dakota,55,51607,0.0010657468948010928
MD,Eva,55,51607,0.0010657468948010928
MD,Patrick,55,51607,0.0010657468948010928
MD,Bailey,55,51607,0.0010657468948010928
MO,Julian,62,58188,0.0010655117893723792
MO,Rowan,62,58188,0.0010655117893723792
MO,Lilly,62,58188,0.0010655117893723792
NY,Asher,205,192479,0.0010650512523444117
MA,Maria,58,54463,0.0010649431724289885
MA,Charlie,58,54463,0.0010649431724289885
MA,Asher,58,54463,0.0010649431724289885
MA,Luis,58,54463,0.0010649431724289885
MA,Adeline,58,54463,0.0010649431724289885
WA,Gabriella,72,67630,0.0010646162945438416
WA,Sarah,72,67630,0.0010646162945438416
WA,Elena,72,67630,0.0010646162945438416
NC,Brianna,103,96766,0.0010644234545191492
NC,Everett,103,96766,0.0010644234545191492
NC,Quinn,103,96766,0.0010644234545191492
SC,Antonio,42,39463,0.0010642880673035501
SC,Hadley,42,39463,0.0010642880673035501
SC,Lilly,42,39463,0.0010642880673035501
SC,Waylon,42,39463,0.0010642880673035501
SC,Brody,42,39463,0.0010642880673035501
SC,Violet,42,39463,0.0010642880673035501
SC,Bailey,42,39463,0.0010642880673035501
SC,Cora,42,39463,0.0010642880673035501
CA,Jorge,455,427638,0.001063984023870657
CA,Ezekiel,455,427638,0.001063984023870657
UT,Millie,41,38536,0.001063940211750052
UT,Leonardo,41,38536,0.001063940211750052
UT,Jocelyn,41,38536,0.001063940211750052
UT,Axel,41,38536,0.001063940211750052
UT,Tessa,41,38536,0.001063940211750052
UT,Kylie,41,38536,0.001063940211750052
UT,Madelyn,41,38536,0.001063940211750052
TX,Abel,378,355286,0.0010639315931390485
IL,Luis,132,124106,0.0010636069166680097
IL,Cole,132,124106,0.0010636069166680097
IL,Alan,132,124106,0.0010636069166680097
CT,Kyle,28,26330,0.0010634257500949488
CT,Molly,28,26330,0.0010634257500949488
CT,Hayden,28,26330,0.0010634257500949488
CT,Edward,28,26330,0.0010634257500949488
CT,Reese,28,26330,0.0010634257500949488
CT,Cora,28,26330,0.0010634257500949488
CT,Wesley,28,26330,0.0010634257500949488
CT,King,28,26330,0.0010634257500949488
CT,Kaleb,28,26330,0.0010634257500949488
CT,Sean,28,26330,0.0010634257500949488
TN,Mila,71,66781,0.0010631766520417484
TN,Preston,71,66781,0.0010631766520417484
IA,Zayden,30,28264,0.0010614208887630909
IA,Maci,30,28264,0.0010614208887630909
IA,Elena,30,28264,0.0010614208887630909
IA,Emersyn,30,28264,0.0010614208887630909
IA,Rylan,30,28264,0.0010614208887630909
IA,Camila,30,28264,0.0010614208887630909
IA,Griffin,30,28264,0.0010614208887630909
IA,Jax,30,28264,0.0010614208887630909
IA,Gage,30,28264,0.0010614208887630909
IA,Madeline,30,28264,0.0010614208887630909
IA,Myla,30,28264,0.0010614208887630909
IA,Arianna,30,28264,0.0010614208887630909
IA,Kylie,30,28264,0.0010614208887630909
IA,Katherine,30,28264,0.0010614208887630909
IA,Aubree,30,28264,0.0010614208887630909
ID,Adelyn,15,14133,0.0010613457864572277
ID,Eloise,15,14133,0.0010613457864572277
ID,Josiah,15,14133,0.0010613457864572277
ID,Norah,15,14133,0.0010613457864572277
ID,Carlos,15,14133,0.0010613457864572277
ID,Conner,15,14133,0.0010613457864572277
ID,Preston,15,14133,0.0010613457864572277
ID,Felix,15,14133,0.0010613457864572277
ID,Ashton,15,14133,0.0010613457864572277
ID,Aubree,15,14133,0.0010613457864572277
ID,Eden,15,14133,0.0010613457864572277
ID,Bradley,15,14133,0.0010613457864572277
ID,Lola,15,14133,0.0010613457864572277
ID,Brielle,15,14133,0.0010613457864572277
ID,Eliana,15,14133,0.0010613457864572277
ID,Kai,15,14133,0.0010613457864572277
ID,Jameson,15,14133,0.0010613457864572277
ID,Crew,15,14133,0.0010613457864572277
ID,Aliyah,15,14133,0.0010613457864572277
TX,Claire,377,355286,0.0010611169592947653
WI,Maverick,53,49954,0.0010609760980101694
WI,Brandon,53,49954,0.0010609760980101694
WI,Kevin,53,49954,0.0010609760980101694
WI,Cecilia,53,49954,0.0010609760980101694
WI,Serenity,53,49954,0.0010609760980101694
WI,Brynlee,53,49954,0.0010609760980101694
WI,Elise,53,49954,0.0010609760980101694
MI,Ruby,94,88627,0.0010606248660114863
GA,Brianna,109,102801,0.0010603009698349239
GA,Makayla,109,102801,0.0010603009698349239
GA,Dallas,109,102801,0.0010603009698349239
CA,Addison,453,427638,0.0010593071710184782
VA,Preston,84,79313,0.0010590949781246453
VA,Amir,84,79313,0.0010590949781246453
VA,Camila,84,79313,0.0010590949781246453
VA,Elena,84,79313,0.0010590949781246453
IN,Maverick,70,66111,0.001058825308950099
NJ,Nicolas,83,78390,0.0010588085214950887
NJ,Maria,83,78390,0.0010588085214950887
NM,Mariah,16,15112,0.0010587612493382743
NM,Ricardo,16,15112,0.0010587612493382743
NM,Madelyn,16,15112,0.0010587612493382743
NM,Sophie,16,15112,0.0010587612493382743
NM,Felix,16,15112,0.0010587612493382743
NM,Naomi,16,15112,0.0010587612493382743
NM,Jorge,16,15112,0.0010587612493382743
NM,Catalina,16,15112,0.0010587612493382743
NM,Theodore,16,15112,0.0010587612493382743
NM,Fabian,16,15112,0.0010587612493382743
NM,Kaden,16,15112,0.0010587612493382743
NM,Jesse,16,15112,0.0010587612493382743
NM,Gage,16,15112,0.0010587612493382743
NM,Bryan,16,15112,0.0010587612493382743
NM,Aubree,16,15112,0.0010587612493382743
NM,Edgar,16,15112,0.0010587612493382743
NM,Bryce,16,15112,0.0010587612493382743
NM,Matteo,16,15112,0.0010587612493382743
NM,Emilio,16,15112,0.0010587612493382743
NM,Jocelyn,16,15112,0.0010587612493382743
NM,Ruby,16,15112,0.0010587612493382743
NM,Jonah,16,15112,0.0010587612493382743
NM,Annabelle,16,15112,0.0010587612493382743
NM,Adriel,16,15112,0.0010587612493382743
NM,Ashley,16,15112,0.0010587612493382743
TX,Andres,376,355286,0.0010583023254504822
TX,Valentina,376,355286,0.0010583023254504822
AL,Julian,45,42522,0.0010582757160999012
AL,Corbin,45,42522,0.0010582757160999012
AL,King,45,42522,0.0010582757160999012
AL,Grace,45,42522,0.0010582757160999012
AL,Eden,45,42522,0.0010582757160999012
AL,Paris,45,42522,0.0010582757160999012
AL,Lincoln,45,42522,0.0010582757160999012
AL,Ryder,45,42522,0.0010582757160999012
LA,Gracie,49,46303,0.0010582467658683023
LA,Marley,49,46303,0.0010582467658683023
LA,Preston,49,46303,0.0010582467658683023
LA,Katherine,49,46303,0.0010582467658683023
LA,Jonah,49,46303,0.0010582467658683023
OR,Jude,35,33102,0.0010573379252008942
OR,Bennett,35,33102,0.0010573379252008942
OR,Vincent,35,33102,0.0010573379252008942
OR,Camden,35,33102,0.0010573379252008942
OR,Rose,35,33102,0.0010573379252008942
OR,Juniper,35,33102,0.0010573379252008942
OR,Jocelyn,35,33102,0.0010573379252008942
CA,Alina,452,427638,0.001056968744592389
FL,Alexandra,193,182711,0.0010563129751355966
FL,Piper,193,182711,0.0010563129751355966
IL,Emmanuel,131,124106,0.0010555492885114337
TX,Jaxson,375,355286,0.0010554876916061989
OH,Victoria,118,111850,0.0010549843540455968
OH,Sydney,118,111850,0.0010549843540455968
OH,Jameson,118,111850,0.0010549843540455968
WV,Brielle,15,14220,0.0010548523206751054
WV,Addyson,15,14220,0.0010548523206751054
WV,Isabelle,15,14220,0.0010548523206751054
WV,Trinity,15,14220,0.0010548523206751054
WV,Bristol,15,14220,0.0010548523206751054
WV,Vivian,15,14220,0.0010548523206751054
WV,Khloe,15,14220,0.0010548523206751054
WV,Sarah,15,14220,0.0010548523206751054
WV,Hailey,15,14220,0.0010548523206751054
WV,Emerson,15,14220,0.0010548523206751054
WV,Macie,15,14220,0.0010548523206751054
WV,Raegan,15,14220,0.0010548523206751054
WV,Elena,15,14220,0.0010548523206751054
WV,Karson,15,14220,0.0010548523206751054
WV,Nova,15,14220,0.0010548523206751054
WV,Leland,15,14220,0.0010548523206751054
WV,Cole,15,14220,0.0010548523206751054
WV,Kyle,15,14220,0.0010548523206751054
WV,Vincent,15,14220,0.0010548523206751054
WV,Josie,15,14220,0.0010548523206751054
WV,Kaleb,15,14220,0.0010548523206751054
WV,Morgan,15,14220,0.0010548523206751054
NE,Gianna,19,18014,0.001054735205950927
NE,Jordyn,19,18014,0.001054735205950927
NE,Faith,19,18014,0.001054735205950927
NE,Corbin,19,18014,0.001054735205950927
NE,Axel,19,18014,0.001054735205950927
NE,Myles,19,18014,0.001054735205950927
NE,Luna,19,18014,0.001054735205950927
NE,Reese,19,18014,0.001054735205950927
NE,Jasmine,19,18014,0.001054735205950927
NE,Collin,19,18014,0.001054735205950927
NE,Tristan,19,18014,0.001054735205950927
NE,Tyler,19,18014,0.001054735205950927
NE,Brady,19,18014,0.001054735205950927
NE,Madeline,19,18014,0.001054735205950927
NE,Cash,19,18014,0.001054735205950927
NE,Jocelyn,19,18014,0.001054735205950927
NE,Jett,19,18014,0.001054735205950927
NE,Leonardo,19,18014,0.001054735205950927
NE,Caden,19,18014,0.001054735205950927
NE,Georgia,19,18014,0.001054735205950927
NY,Emmanuel,203,192479,0.0010546605084191002
NY,Lincoln,203,192479,0.0010546605084191002
NY,Jayce,203,192479,0.0010546605084191002
CA,Jocelyn,451,427638,0.0010546303181662995
NC,Kaleb,102,96766,0.0010540892462228468
NC,Eva,102,96766,0.0010540892462228468
NC,Emerson,102,96766,0.0010540892462228468
AK,Mackenzie,6,5697,0.00105318588730911
AK,Vera,6,5697,0.00105318588730911
AK,Collin,6,5697,0.00105318588730911
AK,Kade,6,5697,0.00105318588730911
AK,Phoebe,6,5697,0.00105318588730911
AK,Brooke,6,5697,0.00105318588730911
AK,Lilah,6,5697,0.00105318588730911
AK,Skylar,6,5697,0.00105318588730911
AK,Lola,6,5697,0.00105318588730911
AK,Ashlynn,6,5697,0.00105318588730911
AK,Charlee,6,5697,0.00105318588730911
AK,Kenneth,6,5697,0.00105318588730911
AK,Alivia,6,5697,0.00105318588730911
AK,Frederick,6,5697,0.00105318588730911
AK,Aubree,6,5697,0.00105318588730911
AK,Phoenix,6,5697,0.00105318588730911
AK,Kinsley,6,5697,0.00105318588730911
AK,Dakota,6,5697,0.00105318588730911
AK,Sienna,6,5697,0.00105318588730911
AK,Iris,6,5697,0.00105318588730911
AK,Roman,6,5697,0.00105318588730911
AK,Bruce,6,5697,0.00105318588730911
AK,Jocelyn,6,5697,0.00105318588730911
AK,Madeline,6,5697,0.00105318588730911
AK,Mallory,6,5697,0.00105318588730911
AK,Beau,6,5697,0.00105318588730911
AK,Pearl,6,5697,0.00105318588730911
AK,Mariah,6,5697,0.00105318588730911
AK,Allen,6,5697,0.00105318588730911
AK,Kyrie,6,5697,0.00105318588730911
AK,Brianna,6,5697,0.00105318588730911
AK,Teagan,6,5697,0.00105318588730911
AK,Trinity,6,5697,0.00105318588730911
AK,Rose,6,5697,0.00105318588730911
AK,Eliza,6,5697,0.00105318588730911
AK,Sylvia,6,5697,0.00105318588730911
AK,Ruth,6,5697,0.00105318588730911
AK,Julia,6,5697,0.00105318588730911
AK,Gunner,6,5697,0.00105318588730911
AK,Olive,6,5697,0.00105318588730911
AK,Grant,6,5697,0.00105318588730911
AK,Kathryn,6,5697,0.00105318588730911
AK,Paisley,6,5697,0.00105318588730911
AK,Gerald,6,5697,0.00105318588730911
AK,Madelynn,6,5697,0.00105318588730911
AK,Hadley,6,5697,0.00105318588730911
AK,Cade,6,5697,0.00105318588730911
AK,Max,6,5697,0.00105318588730911
AK,Victor,6,5697,0.00105318588730911
AK,Arthur,6,5697,0.00105318588730911
AK,Nova,6,5697,0.00105318588730911
AK,Danielle,6,5697,0.00105318588730911
AK,Bridger,6,5697,0.00105318588730911
AK,Evangeline,6,5697,0.00105318588730911
AK,Tessa,6,5697,0.00105318588730911
AK,Vivian,6,5697,0.00105318588730911
AK,Abraham,6,5697,0.00105318588730911
AK,Archer,6,5697,0.00105318588730911
AK,Billy,6,5697,0.00105318588730911
AK,Kylie,6,5697,0.00105318588730911
AK,Mckenzie,6,5697,0.00105318588730911
AK,Jase,6,5697,0.00105318588730911
AK,Elena,6,5697,0.00105318588730911
AK,Malia,6,5697,0.00105318588730911
AK,Adelynn,6,5697,0.00105318588730911
AK,Raiden,6,5697,0.00105318588730911
AZ,Athena,70,66488,0.0010528215617855853
AZ,Javier,70,66488,0.0010528215617855853
FL,Aubree,192,182711,0.0010508398509120962
FL,Alexis,192,182711,0.0010508398509120962
GA,Lucy,108,102801,0.001050573438001576
GA,Dominic,108,102801,0.001050573438001576
WA,Payton,71,67630,0.0010498299571196216
WA,Adeline,71,67630,0.0010498299571196216
WA,Juan,71,67630,0.0010498299571196216
MI,Reagan,93,88627,0.001049341622756045
PA,Paige,117,111578,0.0010485938088153578
MO,Alyssa,61,58188,0.001048326115350244
MO,Josie,61,58188,0.001048326115350244
MO,Dallas,61,58188,0.001048326115350244
KY,Skyler,42,40067,0.0010482441909801083
KY,Rylan,42,40067,0.0010482441909801083
KY,Jude,42,40067,0.0010482441909801083
KY,Knox,42,40067,0.0010482441909801083
KY,Alexandria,42,40067,0.0010482441909801083
KY,Raelyn,42,40067,0.0010482441909801083
TN,Ryker,70,66781,0.001048202332998907
IL,Annabelle,130,124106,0.001047491660354858
IL,Serenity,130,124106,0.001047491660354858
KS,Kyler,30,28644,0.0010473397570171764
KS,Luis,30,28644,0.0010473397570171764
KS,Mackenzie,30,28644,0.0010473397570171764
KS,Everett,30,28644,0.0010473397570171764
KS,Calvin,30,28644,0.0010473397570171764
KS,Adalyn,30,28644,0.0010473397570171764
KS,Jasper,30,28644,0.0010473397570171764
KS,Jesus,30,28644,0.0010473397570171764
KS,Reese,30,28644,0.0010473397570171764
KS,Conner,30,28644,0.0010473397570171764
KS,Juan,30,28644,0.0010473397570171764
KS,Zayden,30,28644,0.0010473397570171764
KS,Arianna,30,28644,0.0010473397570171764
KS,Grant,30,28644,0.0010473397570171764
RI,Melanie,7,6685,0.0010471204188481676
RI,Norah,7,6685,0.0010471204188481676
RI,Kaiden,7,6685,0.0010471204188481676
RI,Cataleya,7,6685,0.0010471204188481676
RI,Bentley,7,6685,0.0010471204188481676
RI,Carlos,7,6685,0.0010471204188481676
RI,Abel,7,6685,0.0010471204188481676
RI,Leonardo,7,6685,0.0010471204188481676
RI,Ian,7,6685,0.0010471204188481676
RI,Francesca,7,6685,0.0010471204188481676
RI,Rocco,7,6685,0.0010471204188481676
RI,Luciana,7,6685,0.0010471204188481676
RI,Alexis,7,6685,0.0010471204188481676
RI,Mckenzie,7,6685,0.0010471204188481676
RI,Jamison,7,6685,0.0010471204188481676
RI,Tessa,7,6685,0.0010471204188481676
RI,Alexandria,7,6685,0.0010471204188481676
RI,Alina,7,6685,0.0010471204188481676
RI,Ashley,7,6685,0.0010471204188481676
RI,Ayla,7,6685,0.0010471204188481676
RI,Khloe,7,6685,0.0010471204188481676
RI,August,7,6685,0.0010471204188481676
RI,Arabella,7,6685,0.0010471204188481676
RI,Rowan,7,6685,0.0010471204188481676
RI,Kaitlyn,7,6685,0.0010471204188481676
RI,Micah,7,6685,0.0010471204188481676
RI,Phoebe,7,6685,0.0010471204188481676
RI,Brian,7,6685,0.0010471204188481676
RI,Mateo,7,6685,0.0010471204188481676
RI,Leila,7,6685,0.0010471204188481676
RI,Devin,7,6685,0.0010471204188481676
RI,Sarai,7,6685,0.0010471204188481676
RI,Ariel,7,6685,0.0010471204188481676
RI,Raegan,7,6685,0.0010471204188481676
RI,Carson,7,6685,0.0010471204188481676
RI,Jared,7,6685,0.0010471204188481676
RI,Josue,7,6685,0.0010471204188481676
RI,Adeline,7,6685,0.0010471204188481676
RI,Maria,7,6685,0.0010471204188481676
RI,Joel,7,6685,0.0010471204188481676
MN,Xavier,55,52542,0.0010467816223211908
MN,Naomi,55,52542,0.0010467816223211908
MN,Jude,55,52542,0.0010467816223211908
MN,Reagan,55,52542,0.0010467816223211908
MN,Oscar,55,52542,0.0010467816223211908
MN,Abdirahman,55,52542,0.0010467816223211908
MA,Mateo,57,54463,0.0010465820832491783
MA,Brianna,57,54463,0.0010465820832491783
MA,Sydney,57,54463,0.0010465820832491783
MA,Elena,57,54463,0.0010465820832491783
VA,Eric,83,79313,0.0010464867045755426
MD,Willow,54,51607,0.001046369678531982
MD,Roman,54,51607,0.001046369678531982
MD,Alyssa,54,51607,0.001046369678531982
CO,Eden,53,50653,0.00104633486664166
CO,Brooke,53,50653,0.00104633486664166
CO,Elise,53,50653,0.00104633486664166
CO,Adriel,53,50653,0.00104633486664166
CO,Nevaeh,53,50653,0.00104633486664166
NJ,George,82,78390,0.001046051792320449
NJ,Antonio,82,78390,0.001046051792320449
NJ,Katherine,82,78390,0.001046051792320449
OH,Abel,117,111850,0.001046043808672329
OH,Brooklynn,117,111850,0.001046043808672329
FL,Khloe,191,182711,0.0010453667266885956
FL,Diego,191,182711,0.0010453667266885956
FL,Ezra,191,182711,0.0010453667266885956
MS,Edward,26,24872,0.0010453522032807976
MS,Bryce,26,24872,0.0010453522032807976
MS,Kyleigh,26,24872,0.0010453522032807976
MS,Summer,26,24872,0.0010453522032807976
MS,Ian,26,24872,0.0010453522032807976
MS,Keegan,26,24872,0.0010453522032807976
MS,Kyler,26,24872,0.0010453522032807976
MS,Lincoln,26,24872,0.0010453522032807976
