"id","first_name","last_name","party","seniority","state","missed_votes_pct","votes_with_party_pct","congress"
"V000126","George","Voinovich","R",7,"OH",0.78,85.78,109
"V000127","David","Vitter","R",1,"LA",3.72,90.66,109
"W000154","John","Warner","R",27,"VA",1.86,87.84,109
"W000779","Ron","Wyden","D",10,"OR",0.62,90.48,109
"A000069","Daniel","Akaka","D",17,"HI",0.3,96.18,110
"A000109","Wayne","Allard","R",11,"CO",3.5,87.38,110
"A000360","Lamar","Alexander","R",5,"TN",4.41,87.74,110
"B000243","Max","Baucus","D",29,"MT",0.3,89.62,110
"B000382","Robert","Bennett","R",15,"UT",1.22,86.13,110
"B000444","Joseph","Biden Jr.","D",35,"DE",31.81,96.65,110
"B000468","Jeff","Bingaman","D",25,"NM",1.22,95.53,110
"B000611","Christopher","Bond","R",21,"MO",4.11,85.24,110
"B000711","Barbara","Boxer","D",15,"CA",5.63,94.52,110
"B000944","Sherrod","Brown","D",1,"OH",1.52,95.67,110
"B000953","Sam","Brownback","R",13,"KS",21.61,88.35,110
"B001066","Jim","Bunning","R",9,"KY",3.2,85.53,110
"B001135","Richard","Burr","R",3,"NC",2.89,87.15,110
"B001210","Robert","Byrd","D",49,"WV",9.89,88.34,110
"B001233","Evan","Bayh","D",9,"IN",2.89,83.23,110
"B001261","John","Barrasso","R",1,"WY",0,84.92,110
"C000127","Maria","Cantwell","D",7,"WA",1.07,94.77,110
"C000141","Benjamin","Cardin","D",1,"MD",0.76,96.78,110
"C000174","Thomas","Carper","D",7,"DE",1.07,88.92,110
"C000286","Saxby","Chambliss","R",5,"GA",1.83,90.39,110
"C000560","Tom","Coburn","R",3,"OK",7.61,79.08,110
"C000567","Thad","Cochran","R",29,"MS",1.37,85.49,110
"C000705","Kent","Conrad","D",21,"ND",2.13,90.98,110
"C000858","Larry","Craig","R",17,"ID",5.94,88.19,110
"C000880","Michael","Crapo","R",9,"ID",3.65,88.47,110
"C001035","Susan","Collins","R",11,"ME",0,65.91,110
"C001041","Hillary","Clinton","D",7,"NY",31.66,96.88,110
"C001056","John","Cornyn","R",5,"TX",3.5,90.22,110
"C001057","Norm","Coleman","R",5,"MN",3.5,76.97,110
"C001070","Bob","Casey","D",1,"PA",0,94.37,110
"C001071","Bob","Corker","R",1,"TN",1.52,86.24,110
"D000388","Christopher","Dodd","D",27,"CT",26.03,94.86,110
"D000407","Pete","Domenici","R",35,"NM",5.33,81.83,110
"D000432","Byron","Dorgan","D",15,"ND",1.83,90.39,110
"D000563","Richard","Durbin","D",11,"IL",0.76,96.93,110
"D000595","Jim","DeMint","R",3,"SC",3.35,80.32,110
"D000601","Elizabeth","Dole","R",5,"NC",5.33,86.5,110
"E000194","John","Ensign","R",7,"NV",4.57,86.6,110
"E000285","Michael","Enzi","R",11,"WY",3.2,86.32,110
"F000061","Russ","Feingold","D",15,"WI",0,87.98,110
"F000062","Dianne","Feinstein","D",15,"CA",2.74,93.74,110
"G000359","Lindsey","Graham","R",5,"SC",7.15,86.56,110
"G000386","Charles","Grassley","R",27,"IA",0,83.87,110
"G000445","Judd","Gregg","R",15,"NH",3.96,82.41,110
"H000206","Tom","Harkin","D",23,"IA",2.74,94.52,110
"H000338","Orrin","Hatch","R",31,"UT",1.52,86.09,110
"H001016","Kay","Hutchison","R",15,"TX",2.28,88.94,110
"H001028","Chuck","Hagel","R",11,"NE",7.76,77.39,110
"I000024","James","Inhofe","R",15,"OK",5.33,84.57,110
"I000025","Daniel","Inouye","D",39,"HI",10.35,93.21,110
"I000055","Johnny","Isakson","R",3,"GA",1.98,91.61,110
"J000177","Tim","Johnson","D",11,"SD",47.34,89.31,110
"K000105","Edward","Kennedy","D",45,"MA",19.48,93.19,110
"K000148","John","Kerry","D",23,"MA",4.26,94.59,110
"K000305","Herb","Kohl","D",19,"WI",0,95.59,110
"K000352","Jon","Kyl","R",13,"AZ",1.98,82.61,110
"K000367","Amy","Klobuchar","D",1,"MN",1.07,93.85,110
"L000035","Blanche","Lincoln","D",9,"AR",3.5,89.12,110
"L000123","Frank","Lautenberg","D",23,"NJ",2.44,95.79,110
"L000174","Patrick","Leahy","D",33,"VT",0.76,94.63,110
"L000261","Carl","Levin","D",29,"MI",1.22,95.84,110
"L000304","Joseph","Lieberman","ID",19,"CT",3.2,86.79,110
"L000447","Trent","Lott","R",19,"MS",6.56,87.65,110
"L000504","Richard","Lugar","R",31,"IN",0.91,77.42,110
"L000550","Mary","Landrieu","D",11,"LA",2.74,82.79,110
"M000303","John","McCain","R",21,"AZ",63.93,88.19,110
"M000355","Mitch","McConnell","R",23,"KY",0.15,90.85,110
"M000639","Robert","Menendez","D",2,"NJ",1.67,95.05,110
"M000702","Barbara","Mikulski","D",21,"MD",1.67,94.12,110
"M001111","Patty","Murray","D",15,"WA",2.13,96.73,110
"M001153","Lisa","Murkowski","R",7,"AK",2.28,79.6,110
"M001162","Mel","Martinez","R",3,"FL",1.83,85.58,110
"M001170","Claire","McCaskill","D",1,"MO",2.44,84.4,110
"N000032","Bill","Nelson","D",7,"FL",1.67,91.8,110
"N000180","Ben","Nelson","D",7,"NE",1.22,81.2,110
"O000167","Barack","Obama","D",3,"IL",46.26,96.02,110
"P000590","Mark","Pryor","D",5,"AR",0.15,86.43,110
"R000122","Jack","Reed","D",11,"RI",0.76,94.94,110
"R000146","Harry","Reid","D",21,"NV",0.46,93.73,110
"R000307","Pat","Roberts","R",11,"KS",2.74,86.85,110
"R000361","John","Rockefeller IV","D",23,"WV",4.41,91.88,110
"S000033","Bernard","Sanders","I",1,"VT",0.91,93.7,110
"S000148","Charles","Schumer","D",9,"NY",1.98,95.96,110
"S000320","Richard","Shelby","R",21,"AL",0.76,88.65,110
"S000663","Olympia","Snowe","R",13,"ME",0,62.86,110
"S000709","Arlen","Specter","R",27,"PA",1.52,69.09,110
"S000770","Debbie","Stabenow","D",7,"MI",1.22,94.76,110
"S000888","Ted","Stevens","R",39,"AK",3.96,80.51,110
"S001078","John","Sununu","R",5,"NH",1.83,82.79,110
"S001141","Jeff","Sessions","R",11,"AL",2.13,87.4,110
"S001142","Gordon","Smith","R",11,"OR",0.76,70.55,110
"S001163","Ken","Salazar","D",3,"CO",0,91.63,110
"T000162","Craig","Thomas","R",13,"WY",9.39,90.85,110
"T000250","John","Thune","R",3,"SD",0.61,88.36,110
"T000464","Jon","Tester","D",1,"MT",1.07,89.38,110
"V000126","George","Voinovich","R",9,"OH",1.83,73.49,110
"V000127","David","Vitter","R",3,"LA",4.41,85.83,110
"W000154","John","Warner","R",29,"VA",8.07,81.79,110
"W000437","Roger","Wicker","R",1,"MS",4.65,88.29,110
"W000779","Ron","Wyden","D",12,"OR",1.98,94.88,110
"W000802","Sheldon","Whitehouse","D",1,"RI",0.46,94.8,110
"W000803","Jim","Webb","D",1,"VA",1.07,90.77,110
"A000069","Daniel","Akaka","D",19,"HI",0.15,96.45,111
"A000360","Lamar","Alexander","R",7,"TN",1.33,84.28,111
"B000243","Max","Baucus","D",31,"MT",0.74,92.71,111
"B000382","Robert","Bennett","R",17,"UT",8.57,89.18,111
"B000444","Joseph","Biden Jr.","D",36,"DE",60,100,111
"B000468","Jeff","Bingaman","D",27,"NM",0.15,94.08,111
"B000611","Christopher","Bond","R",23,"MO",7.39,80.86,111
"B000711","Barbara","Boxer","D",17,"CA",1.48,96.25,111
"B000944","Sherrod","Brown","D",3,"OH",1.18,96.86,111
"B000953","Sam","Brownback","R",15,"KS",4.43,91.5,111
"B001066","Jim","Bunning","R",11,"KY",6.5,89.73,111
"B001135","Richard","Burr","R",5,"NC",2.66,92.87,111
"B001210","Robert","Byrd","D",51,"WV",46.98,89.87,111
"B001233","Evan","Bayh","D",11,"IN",3.25,72.21,111
"B001261","John","Barrasso","R",3,"WY",0,93.65,111
"B001265","Mark","Begich","D",1,"AK",2.66,93.32,111
"B001266","Roland","Burris","D",1,"IL",0.93,97.96,111
"B001267","Michael","Bennet","D",1,"CO",0,90.4,111
"B001268","Scott","Brown","R",1,"MA",0,80.46,111
"C000127","Maria","Cantwell","D",9,"WA",0.59,93.31,111
"C000141","Benjamin","Cardin","D",3,"MD",0,97.34,111
"C000174","Thomas","Carper","D",9,"DE",0.89,93.74,111
"C000286","Saxby","Chambliss","R",7,"GA",4.73,94.42,111
"C000560","Tom","Coburn","R",5,"OK",2.36,89.86,111
"C000567","Thad","Cochran","R",31,"MS",1.03,84.03,111
"C000705","Kent","Conrad","D",23,"ND",2.22,91.99,111
"C000880","Michael","Crapo","R",11,"ID",1.48,92.8,111
"C001035","Susan","Collins","R",13,"ME",0,66.91,111
"C001041","Hillary","Clinton","D",9,"NY",16.67,100,111
"C001056","John","Cornyn","R",7,"TX",2.22,93.66,111
"C001070","Bob","Casey","D",3,"PA",0.15,96.15,111
"C001071","Bob","Corker","R",3,"TN",0.74,88.99,111
"C001088","Christopher","Coons","D",1,"DE",3.03,100,111
"D000388","Christopher","Dodd","D",29,"CT",2.95,97.11,111
"D000432","Byron","Dorgan","D",17,"ND",1.62,91.89,111
"D000563","Richard","Durbin","D",13,"IL",0.74,97.32,111
"D000595","Jim","DeMint","R",5,"SC",2.95,89.8,111
"E000194","John","Ensign","R",9,"NV",2.51,90.76,111
"E000285","Michael","Enzi","R",13,"WY",1.92,92.92,111
"F000061","Russ","Feingold","D",17,"WI",0.15,79.29,111
"F000062","Dianne","Feinstein","D",17,"CA",0.3,96.3,111
"F000457","Al","Franken","D",1,"MN",0,96.52,111
"G000359","Lindsey","Graham","R",7,"SC",2.66,92.26,111
"G000386","Charles","Grassley","R",29,"IA",0,89.96,111
"G000445","Judd","Gregg","R",17,"NH",10.19,83.22,111
"G000555","Kirsten","Gillibrand","D",1,"NY",1.06,97.25,111
"G000561","Carte","Goodwin","D",1,"WV",0,100,111
"H000206","Tom","Harkin","D",25,"IA",1.33,95.36,111
"H000338","Orrin","Hatch","R",33,"UT",2.51,89.24,111
"H001016","Kay","Hutchison","R",17,"TX",9.9,91.8,111
"H001049","Kay","Hagan","D",1,"NC",1.33,90.57,111
"I000024","James","Inhofe","R",17,"OK",3.69,92.02,111
"I000025","Daniel","Inouye","D",41,"HI",1.18,97.16,111
"I000055","Johnny","Isakson","R",5,"GA",10.34,94.07,111
"J000177","Tim","Johnson","D",13,"SD",2.36,95.92,111
"J000291","Mike","Johanns","R",1,"NE",4.43,91.65,111
"K000105","Edward","Kennedy","D",47,"MA",96.67,100,111
"K000148","John","Kerry","D",25,"MA",2.36,97.13,111
"K000305","Herb","Kohl","D",21,"WI",0.44,94.51,111
"K000352","Jon","Kyl","R",15,"AZ",1.62,90.84,111
"K000360","Mark","Kirk","R",1,"IL",20,70.83,111
"K000367","Amy","Klobuchar","D",3,"MN",0.89,90.91,111
"K000373","Edward","Kaufman","D",1,"DE",0.94,96.52,111
"K000374","Paul","Kirk Jr.","D",1,"MA",0,99.15,111
"L000035","Blanche","Lincoln","D",11,"AR",4.58,82.66,111
"L000123","Frank","Lautenberg","D",25,"NJ",2.66,97.57,111
"L000174","Patrick","Leahy","D",35,"VT",1.77,96.84,111
"L000261","Carl","Levin","D",31,"MI",0.15,96.6,111
"L000304","Joseph","Lieberman","ID",21,"CT",2.95,89.95,111
"L000504","Richard","Lugar","R",33,"IN",0.89,83.31,111
"L000550","Mary","Landrieu","D",13,"LA",4.58,92.26,111
"L000572","George","LeMieux","R",1,"FL",1.98,91.16,111
"M000303","John","McCain","R",23,"AZ",1.62,92.94,111
"M000355","Mitch","McConnell","R",25,"KY",0.15,93.05,111
"M000639","Robert","Menendez","D",4,"NJ",1.48,96.7,111
"M000702","Barbara","Mikulski","D",23,"MD",7.98,98.39,111
"M001111","Patty","Murray","D",17,"WA",2.07,96.38,111
"M001153","Lisa","Murkowski","R",9,"AK",5.76,80.72,111
"M001162","Mel","Martinez","R",5,"FL",6.99,83.79,111
"M001170","Claire","McCaskill","D",3,"MO",2.22,80.36,111
"M001176","Jeff","Merkley","D",1,"OR",0.59,95.25,111
"M001183","Joe","Manchin III","D",1,"WV",12.12,79.31,111
"N000032","Bill","Nelson","D",9,"FL",2.07,92.31,111
"N000180","Ben","Nelson","D",9,"NE",0,67.95,111
"P000590","Mark","Pryor","D",7,"AR",0.74,90.18,111
"R000122","Jack","Reed","D",13,"RI",0.74,97.02,111
"R000146","Harry","Reid","D",23,"NV",0,94.68,111
"R000307","Pat","Roberts","R",13,"KS",6.35,91.96,111
"R000361","John","Rockefeller IV","D",25,"WV",10.49,97.03,111
"R000584","Jim","Risch","R",1,"ID",0.74,93.6,111
"S000033","Bernard","Sanders","I",3,"VT",1.33,93.56,111
"S000148","Charles","Schumer","D",11,"NY",0.44,98.22,111
"S000320","Richard","Shelby","R",23,"AL",0.3,87.85,111
"S000663","Olympia","Snowe","R",15,"ME",0,68.09,111
"S000709","Arlen","Specter","R",29,"PA",1.16,64.71,111
"S000709","Arlen","Specter","D",29,"PA",5.35,95.4,111
"S000770","Debbie","Stabenow","D",9,"MI",0.74,97.32,111
"S001141","Jeff","Sessions","R",13,"AL",3.84,91.71,111
"S001163","Ken","Salazar","D",5,"CO",0,100,111
"S001181","Jeanne","Shaheen","D",1,"NH",1.48,94.6,111
"T000250","John","Thune","R",5,"SD",0.74,94.64,111
"T000464","Jon","Tester","D",3,"MT",0.74,92.11,111
"U000038","Mark","Udall","D",2,"CO",0.89,91.8,111
"U000039","Tom","Udall","D",2,"NM",0.89,95.98,111
"V000126","George","Voinovich","R",11,"OH",4.58,69.81,111
"V000127","David","Vitter","R",5,"LA",5.61,92.33,111
"W000437","Roger","Wicker","R",3,"MS",1.33,89.97,111
"W000779","Ron","Wyden","D",14,"OR",1.48,95.95,111
"W000802","Sheldon","Whitehouse","D",3,"RI",1.92,96.54,111
"W000803","Jim","Webb","D",3,"VA",1.33,86.38,111
"W000805","Mark","Warner","D",1,"VA",3.1,91.31,111
"A000069","Daniel","Akaka","D",21,"HI",2.26,95.17,112
"A000360","Lamar","Alexander","R",9,"TN",3.29,86.84,112
"A000368","Kelly","Ayotte","R",1,"NH",0.82,88.82,112
"B000243","Max","Baucus","D",33,"MT",0.82,90.48,112
"B000468","Jeff","Bingaman","D",29,"NM",1.03,95.44,112
"B000575","Roy","Blunt","R",1,"MO",2.26,82.35,112
"B000711","Barbara","Boxer","D",19,"CA",8.01,94.42,112
"B000944","Sherrod","Brown","D",5,"OH",1.23,94.39,112
"B001135","Richard","Burr","R",7,"NC",6.16,89.5,112
"B001236","John","Boozman","R",1,"AR",2.26,89.71,112
"B001261","John","Barrasso","R",5,"WY",2.05,89.94,112
"B001265","Mark","Begich","D",3,"AK",2.05,91.2,112
"B001267","Michael","Bennet","D",3,"CO",1.23,93.56,112
"B001268","Scott","Brown","R",3,"MA",0.82,65.84,112
"B001277","Richard","Blumenthal","D",1,"CT",2.87,95.14,112
"C000127","Maria","Cantwell","D",11,"WA",0.41,93.4,112
"C000141","Benjamin","Cardin","D",5,"MD",0.21,96.5,112
"C000174","Thomas","Carper","D",11,"DE",0.21,92.39,112
"C000286","Saxby","Chambliss","R",9,"GA",3.29,90.23,112
"C000542","Daniel","Coats","R",1,"IN",0.82,89.23,112
"C000560","Tom","Coburn","R",7,"OK",6.57,83.96,112
"C000567","Thad","Cochran","R",33,"MS",0.82,81.16,112
"C000705","Kent","Conrad","D",25,"ND",2.46,93.68,112
"C000880","Michael","Crapo","R",13,"ID",1.64,86.64,112
"C001035","Susan","Collins","R",15,"ME",0,64.89,112
"C001056","John","Cornyn","R",9,"TX",1.23,90.85,112
"C001070","Bob","Casey","D",5,"PA",1.44,93.33,112
"C001071","Bob","Corker","R",5,"TN",1.85,87.87,112
"C001088","Christopher","Coons","D",3,"DE",0.21,95.68,112
"D000563","Richard","Durbin","D",15,"IL",1.03,94.81,112
"D000595","Jim","DeMint","R",7,"SC",11.29,74.07,112
"E000194","John","Ensign","R",11,"NV",9.52,85.96,112
"E000285","Michael","Enzi","R",15,"WY",2.46,90.53,112
"F000062","Dianne","Feinstein","D",19,"CA",1.85,94.98,112
"F000457","Al","Franken","D",3,"MN",0.41,95.26,112
"G000359","Lindsey","Graham","R",9,"SC",2.46,84.84,112
"G000386","Charles","Grassley","R",31,"IA",0,85.83,112
"G000555","Kirsten","Gillibrand","D",3,"NY",0.62,95.66,112
"H000206","Tom","Harkin","D",27,"IA",3.49,93.19,112
"H000338","Orrin","Hatch","R",35,"UT",9.86,87.02,112
"H001016","Kay","Hutchison","R",19,"TX",6.78,86.34,112
"H001041","Dean","Heller","R",1,"NV",7.13,73.91,112
"H001049","Kay","Hagan","D",3,"NC",1.85,91.21,112
"H001061","John","Hoeven","R",1,"ND",2.05,81.55,112
"I000024","James","Inhofe","R",19,"OK",5.95,86.03,112
"I000025","Daniel","Inouye","D",43,"HI",7.76,95.09,112
"I000055","Johnny","Isakson","R",7,"GA",2.26,90.13,112
"J000177","Tim","Johnson","D",15,"SD",1.03,95.64,112
"J000291","Mike","Johanns","R",3,"NE",0.41,86.39,112
"J000293","Ron","Johnson","R",1,"WI",0.21,86.63,112
"K000148","John","Kerry","D",27,"MA",5.13,95.89,112
"K000305","Herb","Kohl","D",23,"WI",3.49,93.62,112
"K000352","Jon","Kyl","R",17,"AZ",0.82,89.44,112
"K000360","Mark","Kirk","R",3,"IL",54.21,87.44,112
"K000367","Amy","Klobuchar","D",5,"MN",0.41,93.2,112
"L000123","Frank","Lautenberg","D",27,"NJ",7.6,95.11,112
"L000174","Patrick","Leahy","D",37,"VT",2.26,94.12,112
"L000261","Carl","Levin","D",33,"MI",0,94.05,112
"L000304","Joseph","Lieberman","I",23,"CT",3.9,89.74,112
"L000504","Richard","Lugar","R",35,"IN",1.23,83.58,112
"L000550","Mary","Landrieu","D",15,"LA",2.87,91.12,112
"L000577","Mike","Lee","R",1,"UT",2.67,73.21,112
"M000303","John","McCain","R",25,"AZ",6.16,86.65,112
"M000355","Mitch","McConnell","R",27,"KY",0,91.58,112
"M000639","Robert","Menendez","D",6,"NJ",2.67,95.36,112
"M000702","Barbara","Mikulski","D",25,"MD",1.44,94.38,112
"M000934","Jerry","Moran","R",1,"KS",5.13,83.33,112
"M001111","Patty","Murray","D",19,"WA",1.64,94.99,112
"M001153","Lisa","Murkowski","R",11,"AK",4.93,71.92,112
"M001170","Claire","McCaskill","D",5,"MO",3.49,84.68,112
"M001176","Jeff","Merkley","D",3,"OR",1.44,92.92,112
"M001183","Joe","Manchin III","D",3,"WV",0.62,83.06,112
"N000032","Bill","Nelson","D",11,"FL",0.62,93.39,112
"N000180","Ben","Nelson","D",11,"NE",0.82,84.68,112
"P000449","Rob","Portman","R",1,"OH",1.03,89.63,112
"P000590","Mark","Pryor","D",9,"AR",1.64,88.94,112
"P000603","Rand","Paul","R",1,"KY",4.31,72.53,112
"R000122","Jack","Reed","D",15,"RI",0.41,95.26,112
"R000146","Harry","Reid","D",25,"NV",0.21,94.24,112
"R000307","Pat","Roberts","R",15,"KS",3.9,87.61,112
"R000361","John","Rockefeller IV","D",27,"WV",9.24,94.8,112
"R000584","Jim","Risch","R",3,"ID",2.67,85.65,112
"R000595","Marco","Rubio","R",1,"FL",6.57,85.05,112
"S000033","Bernard","Sanders","I",5,"VT",3.29,90.02,112
"S000148","Charles","Schumer","D",13,"NY",1.85,96.44,112
"S000320","Richard","Shelby","R",25,"AL",0.62,87.81,112
"S000663","Olympia","Snowe","R",17,"ME",0,67.15,112
"S000770","Debbie","Stabenow","D",11,"MI",1.44,92.92,112
"S001141","Jeff","Sessions","R",15,"AL",1.44,88.33,112
"S001181","Jeanne","Shaheen","D",3,"NH",1.23,95.63,112
"S001194","Brian","Schatz","D",1,"HI",0,95,112
"T000250","John","Thune","R",7,"SD",2.26,90.55,112
"T000461","Patrick","Toomey","R",1,"PA",1.85,86.4,112
"T000464","Jon","Tester","D",5,"MT",0.62,90.29,112
"U000038","Mark","Udall","D",4,"CO",1.85,92.68,112
"U000039","Tom","Udall","D",4,"NM",2.67,96.41,112
"V000127","David","Vitter","R",7,"LA",8.21,81.88,112
"W000437","Roger","Wicker","R",5,"MS",2.87,86.68,112
"W000779","Ron","Wyden","D",16,"OR",3.29,93.84,112
"W000802","Sheldon","Whitehouse","D",5,"RI",0.62,95.25,112
"W000803","Jim","Webb","D",5,"VA",4.31,90.13,112
"W000805","Mark","Warner","D",3,"VA",4.72,92.46,112
"A000360","Lamar","Alexander","R",11,"TN",7.07,85.74,113
"A000368","Kelly","Ayotte","R",3,"NH",1.77,82.19,113
"B000243","Max","Baucus","D",35,"MT",0.63,90.13,113
"B000575","Roy","Blunt","R",3,"MO",6.01,88.91,113
"B000711","Barbara","Boxer","D",21,"CA",4.59,98.33,113
"B000944","Sherrod","Brown","D",7,"OH",1.06,98.21,113
"B001135","Richard","Burr","R",9,"NC",3.18,91.06,113
"B001230","Tammy","Baldwin","D",1,"WI",0.53,98.4,113
"B001236","John","Boozman","R",3,"AR",12.01,91.97,113
"B001261","John","Barrasso","R",7,"WY",0.88,91.09,113
"B001265","Mark","Begich","D",5,"AK",8.13,95.38,113
"B001267","Michael","Bennet","D",5,"CO",1.41,97.85,113
"B001277","Richard","Blumenthal","D",3,"CT",0.35,98.58,113
"B001288","Cory","Booker","D",1,"NJ",3.52,99.09,113
"C000127","Maria","Cantwell","D",13,"WA",0.35,99.47,113
"C000141","Benjamin","Cardin","D",7,"MD",0.53,99.11,113
"C000174","Thomas","Carper","D",13,"DE",0.35,97.16,113
"C000286","Saxby","Chambliss","R",11,"GA",4.77,86.27,113
"C000542","Daniel","Coats","R",3,"IN",2.83,91.45,113
"C000560","Tom","Coburn","R",9,"OK",12.72,86.64,113
"C000567","Thad","Cochran","R",35,"MS",13.43,88.37,113
"C000880","Michael","Crapo","R",15,"ID",1.24,89.09,113
"C001035","Susan","Collins","R",17,"ME",0,58.13,113
"C001056","John","Cornyn","R",11,"TX",3.89,89.89,113
"C001070","Bob","Casey","D",7,"PA",3.53,97.44,113
"C001071","Bob","Corker","R",7,"TN",2.65,85.12,113
"C001088","Christopher","Coons","D",5,"DE",2.3,98.01,113
"C001098","Ted","Cruz","R",1,"TX",5.48,87.29,113
"C001099","William","Cowan","D",1,"MA",3.75,96.1,113
"C001100","Jeffrey","Chiesa","R",1,"NJ",14.63,82.86,113
"D000563","Richard","Durbin","D",17,"IL",0.35,98.76,113
"D000607","Joe","Donnelly","D",1,"IN",0.53,94.32,113
"E000285","Michael","Enzi","R",17,"WY",0.88,90.91,113
"F000062","Dianne","Feinstein","D",21,"CA",0.35,98.58,113
"F000444","Jeff","Flake","R",1,"AZ",3.89,83.27,113
"F000457","Al","Franken","D",5,"MN",0.53,99.47,113
"F000463","Deb","Fischer","R",1,"NE",0,93.64,113
"G000359","Lindsey","Graham","R",11,"SC",8.13,85.77,113
"G000386","Charles","Grassley","R",33,"IA",0,92.23,113
"G000555","Kirsten","Gillibrand","D",5,"NY",1.24,98.39,113
"H000206","Tom","Harkin","D",29,"IA",4.42,98.71,113
"H000338","Orrin","Hatch","R",37,"UT",2.47,82.07,113
"H001041","Dean","Heller","R",3,"NV",2.47,83.33,113
"H001042","Mazie","Hirono","D",1,"HI",0.18,98.23,113
"H001046","Martin","Heinrich","D",1,"NM",0.71,98.22,113
"H001049","Kay","Hagan","D",5,"NC",0.88,94.3,113
"H001061","John","Hoeven","R",3,"ND",0.88,90.91,113
"H001069","Heidi","Heitkamp","D",1,"ND",2.65,95.1,113
"I000024","James","Inhofe","R",21,"OK",8.3,90.94,113
"I000055","Johnny","Isakson","R",9,"GA",4.59,86.11,113
"J000177","Tim","Johnson","D",17,"SD",0.71,98.58,113
"J000291","Mike","Johanns","R",5,"NE",4.42,90.02,113
"J000293","Ron","Johnson","R",3,"WI",3.36,90.86,113
"K000148","John","Kerry","D",29,"MA",54.55,80,113
"K000360","Mark","Kirk","R",5,"IL",7.07,81.18,113
"K000367","Amy","Klobuchar","D",7,"MN",0.88,98.57,113
"K000383","Angus","King","I",1,"ME",0.88,95.19,113
"K000384","Tim","Kaine","D",1,"VA",1.59,97.49,113
"L000123","Frank","Lautenberg","D",29,"NJ",76.26,96.97,113
"L000174","Patrick","Leahy","D",39,"VT",0.18,98.05,113
"L000261","Carl","Levin","D",35,"MI",1.94,97.84,113
"L000550","Mary","Landrieu","D",17,"LA",5.83,93.81,113
"L000577","Mike","Lee","R",3,"UT",3.18,85.22,113
"M000133","Edward","Markey","D",1,"MA",2.79,98.43,113
"M000303","John","McCain","R",27,"AZ",5.12,83.05,113
"M000355","Mitch","McConnell","R",29,"KY",0.53,91.83,113
"M000639","Robert","Menendez","D",8,"NJ",1.06,98.75,113
"M000702","Barbara","Mikulski","D",27,"MD",2.12,99.28,113
"M000934","Jerry","Moran","R",3,"KS",10.78,90.89,113
"M001111","Patty","Murray","D",21,"WA",2.83,99.27,113
"M001153","Lisa","Murkowski","R",13,"AK",7.07,60.65,113
"M001169","Christopher","Murphy","D",1,"CT",0.53,97.69,113
"M001170","Claire","McCaskill","D",7,"MO",6.18,95.1,113
"M001176","Jeff","Merkley","D",5,"OR",1.41,96.77,113
"M001183","Joe","Manchin III","D",5,"WV",2.3,85.53,113
"N000032","Bill","Nelson","D",13,"FL",3.18,98.54,113
"P000449","Rob","Portman","R",3,"OH",0.35,88.65,113
"P000590","Mark","Pryor","D",11,"AR",6.36,90.94,113
"P000603","Rand","Paul","R",3,"KY",3.18,86.13,113
"R000122","Jack","Reed","D",17,"RI",0.71,97.69,113
"R000146","Harry","Reid","D",27,"NV",1.59,95.15,113
"R000307","Pat","Roberts","R",17,"KS",6.01,88.91,113
"R000361","John","Rockefeller IV","D",29,"WV",11.13,98.21,113
"R000584","Jim","Risch","R",5,"ID",2.3,88.07,113
"R000595","Marco","Rubio","R",3,"FL",6.89,85.77,113
